"","sd_4","sd_desconocido"
"271",13.7812047721804,32.6600844445825
"272",23.7834674409831,25.0478012647978
"273",23.7959655197413,24.1565813701572
"274",20.7176771389212,35.856710305753
"275",16.7497883363396,29.6690025215141
"276",22.1554523310497,35.356561127372
"277",16.6323528542139,20.9588260029065
"278",23.8906785576124,25.029669846769
"279",19.7476532154068,27.7786756690938
"280",19.6692208661306,44.8006598102884
"281",22.4275988884965,20.1652710779677
"282",16.1046366442747,46.3887632969823
"283",20.2245699087457,31.4536368601393
"284",18.5766442403414,31.1506031478432
"285",18.6069138804568,27.9151426471955
"286",14.8873165843567,44.2376253606618
"287",25.285451349886,24.6766651807588
"288",27.8917276647152,33.6480496724688
"289",19.5377145626449,17.6942030647418
"290",30.7040246771752,26.7436791764675
"291",22.7216657431598,37.7509569595245
"292",18.0114722233037,25.5667547161248
"293",22.7915262969804,23.9724634809514
"294",21.0406464342216,37.9648744616292
"295",18.7742248491304,26.3384116114478
"296",18.1329124774506,34.6456320711676
"297",24.9089079201138,39.3710568442138
"298",20.7862122289366,37.1566586082939
"299",15.4130882025635,42.099271871356
"300",20.428330082216,35.5013310822271
"301",11.4616713333194,29.3863499682241
"302",25.9792747036829,18.3047989513245
"303",20.3114788089451,23.1508424405065
"304",14.4381609432972,29.653022324851
"305",13.0952588631727,23.1057298484279
"306",16.9228742399715,10.2623734550844
"307",21.3860984957936,31.1090311821193
"308",20.9275458555453,35.3513199786801
"309",20.5200838816783,7.68394362916965
"310",23.0768525123844,28.3979714367941
"311",19.8078233943857,24.6020677343106
"312",21.3678510125872,34.9435462957901
"313",13.1155623563025,18.4786410119183
"314",20.4176104737911,21.8673123566639
"315",18.1458949128547,28.7721283022818
"316",18.8746443475454,19.8333699344523
"317",26.4785723426468,33.6851825568554
"318",23.657820869893,33.7541597306419
"319",16.4155049214544,32.2655019448938
"320",18.8820249386452,25.7421498807926
"321",28.433575708884,32.5899284158044
"322",20.4364005128427,35.2749218373548
"323",17.5519527145006,7.40754940682826
"324",18.4677482430168,38.9525827925002
"325",25.25328239732,22.9112432329646
"326",25.1717219346919,28.4102241995755
"327",16.1390508575815,38.6281532055826
"328",21.6747594791965,43.3775204320837
"329",21.7302276105165,32.4867196733953
"330",11.5452370562649,21.141828611331
"331",12.3535898999398,27.5859736748751
"332",13.9312582256569,32.9441848383649
"333",18.8894160507912,18.804853022331
"334",15.0060701335175,36.5944371349429
"335",22.8739712790257,28.0670448943216
"336",22.220595238502,24.6016981583311
"337",11.1092642264172,26.0301925862338
"338",22.3636650012699,37.1481133594363
"339",19.543677983092,38.3835054789977
"340",20.086999137244,28.2711810651698
"341",19.556618374812,35.3655496843918
"342",21.121885297679,30.7621937738704
"343",28.053827089115,23.7754242935063
"344",26.5095745170137,31.060887590221
"345",22.7979145826374,31.8864467433712
"346",24.7023909787139,42.9707544671122
"347",20.3575519554041,30.0458076523105
"348",25.7332728593757,24.1633317990009
"349",18.1990174678462,35.6676519632112
"350",14.8989450919288,40.8082236865304
"351",17.0178065233801,35.3164195353238
"352",19.6400207044018,30.3779515743981
"353",15.931591754794,40.3545201577853
"354",17.9756482514477,30.1024447331137
"355",17.6401774574671,24.7408324257959
"356",26.2252784532572,42.8642990577808
"357",22.085084342516,35.2381880474068
"358",20.2302168428109,33.7712464554549
"359",24.4621577728384,25.8550027151835
"360",22.7067482789323,21.8752356675114
"361",20.0375254103618,24.6593274614531
"362",20.9717809942363,25.5667928679134
"363",15.9790621284061,38.7406524559766
"364",25.7966698220892,42.6863817000595
"365",16.9389473771066,26.8136727718833
"366",18.6540041323182,40.3040922572742
"367",20.6401158076248,16.5032580014291
"368",25.1099052970993,23.4714531134269
"369",27.6636310285228,26.0804904078272
"370",13.8959858379539,17.0590097906876
"371",26.0231173512025,37.3032833509006
"372",17.3924346330364,37.6821395920078
"373",21.2575020275577,22.5935525685502
"374",18.1471223318835,22.4995029019902
"375",25.5404598272736,30.7211033145274
"376",17.5467664230084,27.7511375067823
"377",23.5312465661032,33.5397521785894
"378",24.4163205872573,43.3903930527196
"379",23.0853096828862,36.0293111234696
"380",21.1161073858948,31.5920428904985
"381",20.0706658184771,20.5353887340693
"382",20.1063969894497,45.98095690216
"383",17.318623933455,34.0189225368654
"384",14.4476269483406,39.5777013344301
"385",17.2513403177209,34.3243677509449
"386",9.45364024452977,27.2795996023437
"387",26.7561746697138,27.9126114863838
"388",23.9790357968136,13.8680585972951
"389",21.5864872093142,31.9823428041588
"390",25.6145685055142,35.9082182864014
"391",18.0361070956235,32.7580912503933
"392",22.7623379597072,23.4372704444438
"393",19.8307948844511,30.5932721301522
"394",23.0616395726748,16.6324428023685
"395",26.9214375852111,22.9544563863141
"396",24.6728584932567,30.2497698353759
"397",22.3173489950744,28.5174655721399
"398",18.5467014094649,34.7432240450549
"399",17.4703504811549,40.2793565193258
"400",25.0001024584,28.1428309169044
"401",21.429914793786,20.805999075237
"402",26.2352413983581,26.9038680110257
"403",25.3535461735697,23.0791802962373
"404",19.3470865450709,23.4105270938767
"405",26.0630249489059,30.7499070789026
"406",15.91709182863,29.9932703501365
"407",24.8261047016854,11.7447031187013
"408",20.210353729223,30.6740313200594
"409",8.18852604504031,24.5250569630243
"410",20.6578856536335,39.3460270929681
"411",23.0047571776219,27.9825445720644
"412",20.3924658762559,44.6722148867157
"413",21.7803750358599,41.1397806520908
"414",21.3371892489226,29.3838277935199
"415",20.4748582987494,29.833253262203
"416",22.2145854621347,33.0575463104675
"417",23.5757138626663,20.7533870624076
"418",23.6901501324656,30.9843464810456
"419",20.2313652202177,44.2515924736526
"420",10.9109471113745,36.6065244290939
"421",27.8112426950955,26.8129210357377
"422",22.353680674897,33.0632720531579
"423",18.7013489632084,40.545032243981
"424",24.6315489095784,22.7392827133671
"425",20.9825949619418,26.3976847669619
"426",23.0216860274477,18.560688619001
"427",17.7944422576309,36.4665221738832
"428",22.0396200590722,24.394691062926
"429",16.5282247063341,24.9469917693689
"430",28.8433455363141,36.8622034990124
"431",21.7033823627387,22.2794861626266
"432",27.6704682653748,27.1273136949567
"433",23.7992515774613,32.4180275863337
"434",13.2564088991395,30.9144546970102
"435",23.7883123596575,18.0702182107052
"436",26.7778951541574,30.9237913124721
"437",16.5088966412428,20.4056226659909
"438",29.3150510238684,30.2393107225171
"439",22.6694020598056,44.5886526363898
"440",23.4765031775282,38.2353429334903
"441",15.532959489117,26.9776325808633
"442",18.9110329717522,29.3999927283338
"443",17.2995667935113,41.9345553332976
"444",21.3868745688352,29.5555727183245
"445",17.450928413119,39.4018383746905
"446",24.3895090397339,26.775778739229
"447",20.4863373143224,23.8331086308788
"448",21.6834848392311,31.425391995817
"449",15.274509661886,21.2402443829531
"450",19.8434497741313,33.4318013855678
"451",26.8991238873786,25.2396904742208
"452",21.0644170007848,21.7397701702507
"453",21.9163730829378,30.9318754992843
"454",15.7626110799511,26.1964808236354
"455",24.3067052592893,35.1272028318484
"456",23.0664446005274,31.4658235292541
"457",21.65340191786,30.3079081276071
"458",25.2019433570061,33.835068983845
"459",18.3514930637542,25.1284664103561
"460",16.8977152546837,38.5703897314544
"461",22.8032695352281,33.8163126695865
"462",26.8208156317777,31.8793229569262
"463",18.9708298919783,25.2012506550576
"464",24.733065604775,25.1478585222238
"465",17.8577880477031,24.8312153559731
"466",16.816259268452,37.6287269939495
"467",21.9900590014133,33.241292520793
"468",24.4155429702213,17.8544072535356
"469",22.5015844759423,28.4145947588921
"470",25.39968373149,40.740864977833
"471",19.2599063834801,19.182640843865
"472",15.9302656930376,39.2667254331101
"473",20.4728631060577,14.3533458458253
"474",19.033749163745,32.8735882407238
"475",24.1310849575479,35.5824210772564
"476",17.014680699839,17.3760406889001
"477",16.2421728747148,32.9884850372069
"478",12.0674123502011,19.4267718430875
"479",19.3492655735181,17.6882042351535
"480",16.3456232142863,28.9811759452889
"481",13.6394209673247,41.3845322117327
"482",23.0359873841099,27.719906880902
"483",24.4482488049052,21.1512948833019
"484",21.3521763735042,23.2537448642748
"485",25.2648882601306,27.1847939511134
"486",21.2774559299122,39.7823453499847
"487",22.6050279252046,36.4289076873501
"488",16.1797603419808,28.7163119018236
"489",18.684840718313,17.3356382447539
"490",23.3155745974295,31.8389938735603
"491",22.2284027968177,23.89520530542
"492",15.499368314327,33.1540305088662
"493",17.4176066677679,34.0234982714853
"494",19.4652893105026,28.2349245678734
"495",18.3145391056621,26.6699911000992
"496",17.7298013803154,27.7450232737271
"497",23.5689891224312,28.644611301253
"498",14.7375670216324,36.2356971471975
"499",22.9796945431928,28.6005050928163
"500",25.1594677505024,27.3789644303572
"501",22.3403598290506,28.2077759209685
"502",16.9410000877545,31.0110456898009
"503",19.9605449363173,36.6604480365343
"504",21.7395014169533,26.4208555052105
"505",27.2747976721751,27.5385145842242
"506",20.9188603303696,33.8567353291139
"507",21.9198319091927,38.0317675723663
"508",18.9901642832448,26.8390727342439
"509",20.2295617008127,33.6113500978595
"510",18.6540607454519,33.2252143662074
"511",20.2638654337005,36.348881657091
"512",15.8699199554688,30.3321629287223
"513",21.8595509899754,32.6662797309579
"514",22.7853471079772,40.8447858345117
"515",11.7190122304201,20.6647207901294
"516",18.2543439507319,39.2220456621344
"517",19.8982638185064,28.9921884479387
"518",18.3381616058724,31.8345545048842
"519",17.2416549061853,33.7922407631032
"520",18.9567650154244,29.1744600498052
"521",22.0756811892377,22.849748419043
"522",19.6895157205472,26.736210800054
"523",18.2775152668307,36.0762759740818
"524",18.8850952475011,37.4055130955983
"525",16.9501147974188,24.9705221559517
"526",20.1536331159826,20.134633334694
"527",29.7878964858778,24.1801025099581
"528",23.488618628239,30.5074361774961
"529",26.7054409610574,32.733471519322
"530",27.6999325046155,35.1897195437218
"531",16.8426402270761,32.2425661804182
"532",15.1516325977186,34.7642459848922
"533",17.8703473503748,25.4571313490319
"534",25.777886641127,28.5854715685583
"535",26.0495700904437,32.8998140669925
"536",24.2370125801708,25.0262818555525
"537",17.0877610868089,35.67743019789
"538",18.6179794422573,26.3378909035982
"539",21.1840036019318,16.9767386203224
"540",17.4221474298784,24.3220548212172
"541",24.7769670106951,25.9558053492019
"542",8.50856910041688,36.7367809608638
"543",21.2323597583619,14.4483139603162
"544",19.7825126568181,35.4257365135777
"545",21.5522011832765,20.1663861412832
"546",18.4889710879637,40.6940782348007
"547",22.9469608492157,24.0690531732843
"548",25.1574653283676,32.3462146370467
"549",18.4964168285427,25.9948459744579
"550",22.9159292244775,28.7882585885471
"551",23.3487141813872,30.9420222388511
"552",19.3888575988636,21.2369742980502
"553",18.94571809293,46.9545961873407
"554",21.752618560788,28.9162559570911
"555",21.7005270943005,30.4956796283301
"556",22.1245612101995,27.355777242084
"557",18.2539994502336,33.1424750074226
"558",16.8978762488169,27.743102155928
"559",19.5636951213546,32.1531350837927
"560",19.5395986306425,31.9714273398722
"561",15.2554169748862,30.06885802894
"562",18.6631209105813,24.0571484408611
"563",18.7857818087202,31.7211524549905
"564",27.3590104178587,24.0610862858447
"565",13.8140407626682,15.1022011340379
"566",24.2099742014329,23.2209767389716
"567",17.9406608297343,32.1754266534846
"568",27.9044462500027,31.4065735829157
"569",22.0633391133467,24.807914995932
"570",24.3763648960033,39.4471225899887
"571",23.6112204254661,29.6749417479501
"572",18.716502245117,33.6480617729799
"573",18.2128285214145,31.0187034431046
"574",19.8531058205975,30.6072781818174
"575",15.7910238452845,37.1152111656071
"576",20.2627805065496,28.6788518972667
"577",26.7631212987731,32.4995377021875
"578",17.0121962701546,38.8538355045225
"579",18.9898355541499,20.7883143604075
"580",16.185632864387,35.9864858273873
"581",21.9440022649074,41.833620433275
"582",21.6053770056777,28.1838887457648
"583",14.7083208583084,38.3404914124973
"584",21.7310742165674,20.2448649532547
"585",16.9999165141805,22.9973679176736
"586",16.1540418871034,35.3914328578665
"587",20.093210129383,20.0373379787524
"588",21.02969899717,28.9223551640611
"589",18.8125075156657,40.2064468482349
"590",18.2262500930428,28.3349884918105
"591",21.8232848509126,40.1786122260059
"592",17.8660615713805,34.8643008593172
"593",12.5240371858683,34.8610870054007
"594",17.7889083968297,27.9568354563362
"595",22.6138213238527,32.8399115668416
"596",19.8130459294899,36.2810672712607
"597",22.9739637966244,25.3302849523539
"598",30.1025188459094,29.9820771419425
"599",9.92382871511318,35.7406352100035
"600",20.6066493656498,26.8476080324497
"601",17.6144945494069,35.1895437501142
"602",20.0053710903309,24.7407342313299
"603",17.2545787643745,34.7066165490116
"604",17.5633441043326,30.6660836564837
"605",20.1550616115312,27.6984067854528
"606",18.3137072205002,38.1469903060613
"607",16.4477940420192,29.2972915826564
"608",18.0669576203264,34.9357864887611
"609",21.6319230086072,25.182213925739
"610",12.2889923924973,26.8926177885819
"611",23.1924075070229,24.6615725644027
"612",22.0323084108205,37.5722247079524
"613",19.6700848115099,35.7594791235978
"614",23.7029642967614,42.5317935705909
"615",19.1345878010868,19.1793266337596
"616",14.6685840794703,9.41008874334591
"617",21.3644250781561,29.9343662340474
"618",18.8735231902333,28.2608068725327
"619",19.0811934016033,27.5042961756949
"620",21.5803728887321,23.4512617207592
"621",25.6805309963956,13.5837553663042
"622",18.8597828515148,27.898567772305
"623",18.8553056242326,27.2546507749001
"624",13.2488083575171,32.4719168021809
"625",15.784536639452,43.5977389446337
"626",19.8271289954779,38.0328136834526
"627",14.6768597885819,42.0919124189515
"628",21.7517354481012,20.7490691875706
"629",20.7551313215409,45.7281306081465
"630",19.2906443001771,31.6114953227262
"631",17.9619142745561,33.3690902342821
"632",25.1845885327466,38.3832362373691
"633",19.3687862861144,18.4858877180809
"634",15.084518162545,21.141442312649
"635",28.5783562046231,31.7219536027813
"636",12.8721028483413,39.9690056723587
"637",14.4766340984659,27.5021467230167
"638",20.0996534019172,31.7423356099146
"639",20.395404703874,30.5598531076186
"640",16.4163713634951,30.6345615752575
"641",17.7360102148168,32.1314506277199
"642",18.8100082336469,35.6631470419389
"643",22.0436343626317,26.0109869565247
"644",18.1991350093428,31.1112355137738
"645",16.3537755916399,32.7486427174629
"646",17.4608614863214,29.2305746152494
"647",19.9951352292317,37.3892987673095
"648",20.6364532514106,39.8741723817144
"649",18.8663768594897,40.4457425478961
"650",23.0029709356028,38.6072394045032
"651",14.5712321683992,27.5113417418769
"652",18.9596933552996,32.3838209423149
"653",12.4655458261107,31.7637150409285
"654",23.5915107091528,20.1823040928798
"655",17.6969836943645,39.3351044107564
"656",13.7069020318391,40.5252907973251
"657",18.5698076226784,39.292920555558
"658",23.8410820907829,16.3972530458464
"659",24.2047076894457,31.2250697090855
"660",21.8089434288334,33.411600677397
"661",20.4343000666292,25.4324958784568
"662",22.6703707401163,25.7696008456246
"663",26.9484211791244,32.420246814225
"664",14.5400276140522,38.5003189644704
"665",18.2820994890107,35.6064235144046
"666",19.4525259983236,33.7302476640655
"667",22.2242272652062,32.8780925097576
"668",22.9486709764122,38.8775576906073
"669",18.5322889638819,33.6919697089183
"670",16.4382359238125,20.8935107803784
"671",15.3498188084572,29.5345946223222
"672",19.8674988769522,29.7970610689596
"673",24.9509040983997,31.6684375912582
"674",12.301240155304,26.5414589418913
"675",17.3114975782078,42.3070904387823
"676",23.2717573035801,34.2988247196274
"677",17.7842229357778,22.3889397438879
"678",22.3420569528409,33.8432260951575
"679",14.9851228792892,22.003163518737
"680",21.6059929386754,39.3184931642712
"681",13.4972277187058,21.1594270589463
"682",18.8475822573641,29.8133471101776
"683",17.8778005687199,35.3856574014492
"684",13.1501423488689,33.3024942783362
"685",30.5523315596161,35.0470795673516
"686",24.3952606643847,44.38945323002
"687",26.1336819584653,28.2035090200465
"688",16.8401415769795,38.3656675727753
"689",20.4372739062658,23.9035329909506
"690",17.7709776705393,32.1257317964691
"691",21.5407124674661,32.7944390334417
"692",22.9486886335727,30.8673590481317
"693",15.6642010551242,36.3764708176442
"694",16.8583976006592,35.4083592264035
"695",18.1237740441487,33.1398077048003
"696",25.092780689393,31.2821028469488
"697",20.6655571181757,24.8854329786032
"698",22.8512262310261,26.0993309213433
"699",30.6541143369972,25.0529674727143
"700",24.7761518131179,42.6333997741289
"701",14.1860342907091,29.3583857075147
"702",18.7586557920015,44.5242978945815
"703",13.8846171566359,25.5628113525463
"704",20.2808408896517,30.5613852562112
"705",13.2053472376685,41.8300661765242
"706",20.452199488032,30.6498827443841
"707",15.649348636204,19.869530444315
"708",27.8576920281619,24.7503836974623
"709",20.1422280579778,45.0466212525808
"710",14.7586318543511,30.9396576070952
"711",17.7111302373339,36.3035760157505
"712",25.7642912106448,26.0408728322738
"713",18.7247971494784,44.7272396018477
"714",20.0331719158573,46.8242136348478
"715",15.0716022786083,27.121919419749
"716",17.3885424428395,42.1009090987827
"717",17.0633591205147,29.5088767502382
"718",19.840305732566,35.0291437017258
"719",21.2623739940103,38.2560391375651
"720",15.933868710604,24.7935996112437
"721",24.7147782661125,14.862683491226
"722",15.8796221103448,24.4544480726572
"723",19.147043106828,34.6401422004455
"724",23.7296276179714,18.7511036560426
"725",17.8686362653962,30.7998163575001
"726",10.1748647151436,26.6514789924863
"727",19.9410400541969,29.1073270715031
"728",11.2876830162197,22.9889665036217
"729",13.5768358572996,30.6409723746212
"730",19.7455390363482,34.1784903943982
"731",12.9976468060679,28.8446342636874
"732",19.0159087484653,22.7550601824702
"733",25.0141209203626,22.6552815598381
"734",21.5746886207769,41.432768856894
"735",22.5180438526513,40.3136403738526
"736",15.3592364008198,21.1650904468083
"737",17.8056469659944,24.9337110739351
"738",17.7290527871835,33.0681710690492
"739",13.8725041360922,19.110247922989
"740",15.3758821479161,39.6226629016539
"741",22.5091011796186,28.7136443660012
"742",21.7553205599847,24.9297463196178
